Step,CPU,Temperature (K),Pressure (GPa),Volume,v_nAtom,v_FU,c_PE,Energy (eV/FU),c_T,MSD (Å$^2$),c_MSD2[4]
4.074816299265198,0.0,0.0,0.13030067,130742.65,12960.0,1620.0,-20095.231,-12.404463,0.0,0.0,5.3141858e-28
4.141616566466266,0.0,0.0,0.083141969,130742.65,12960.0,1620.0,-20118.156,-12.418615,0.0,0.0,1.7756675e-28
4.208416833667335,0.0,0.0,0.049212506,130742.65,12960.0,1620.0,-20161.132,-12.445143,0.0,0.0,2.0194839e-28
4.275217100868404,0.0,0.0,0.035805183000000004,130742.65,12960.0,1620.0,-20163.959,-12.446889,0.0,0.0,2.7852244e-28
4.342017368069473,0.0,0.0,0.021073675,130742.65,12960.0,1620.0,-20171.879,-12.451777,0.0,0.0,1.643392e-28
4.408817635270542,0.0,0.0,-0.0036025441,130742.65,12960.0,1620.0,-20189.563,-12.462693,0.0,0.0,1.2759484e-28
4.47561790247161,0.0,0.0,0.0031681076,130742.65,12960.0,1620.0,-20209.367,-12.474918,0.0,0.0,1.2712445e-28
4.542418169672679,0.0,0.0,-0.06216138200000001,130742.65,12960.0,1620.0,-20227.289,-12.485981,0.0,0.0,0.0
4.609218436873748,0.0,0.0,-0.11856101000000002,130742.65,12960.0,1620.0,-20250.727,-12.500448,0.0,0.0,3.9340786e-29
4.676018704074817,0.0,0.0,-0.11653620000000002,130742.65,12960.0,1620.0,-20265.511,-12.509574,0.0,0.0,1.1417544e-28
4.742818971275885,0.0,0.0,-0.15195541,130742.65,12960.0,1620.0,-20279.258,-12.51806,0.0,0.0,5.0487098e-29
4.809619238476954,0.0,0.0,-0.15859971,130742.65,12960.0,1620.0,-20298.05,-12.529661,0.0,0.0,1.5146129e-28
4.876419505678023,0.0,0.0,-0.13622202,130742.65,12960.0,1620.0,-20314.735,-12.53996,0.0,0.0,0.0
4.943219772879092,0.0,0.0,-0.21662049000000003,130742.65,12960.0,1620.0,-20332.962,-12.551211,0.0,0.0,3.291936e-28
5.01002004008016,0.0,0.0,-0.21825291000000002,130742.65,12960.0,1620.0,-20347.824,-12.560385,0.0,0.0,1.1416376e-28
5.0768203072812295,0.0,0.0,-0.21917308,130742.65,12960.0,1620.0,-20364.065,-12.570411,0.0,0.0,1.3195403e-29
5.1436205744822985,0.0,0.0,-0.27226433000000005,130742.65,12960.0,1620.0,-20383.851,-12.582624,0.0,0.0,3.2901635e-28
5.2104208416833675,0.0,0.0,-0.27866957000000003,130742.65,12960.0,1620.0,-20394.301,-12.589075,0.0,0.0,2.6167782e-29
5.277221108884436,0.0,0.0,-0.26387693,130742.65,12960.0,1620.0,-20405.658,-12.596085,0.0,0.0,2.6550526e-29
5.344021376085505,0.0,0.0,-0.30718106,130742.65,12960.0,1620.0,-20422.553,-12.606514,0.0,0.0,5.6827007e-28
5.410821643286574,0.0,0.0,-0.31400588,130742.65,12960.0,1620.0,-20436.538,-12.615147,0.0,0.0,1.1437314e-28
5.477621910487643,0.0,0.0,-0.30106746,130742.65,12960.0,1620.0,-20451.591,-12.624439,0.0,0.0,2.2812397e-28
5.544422177688712,0.0,0.0,-0.33591556,130742.65,12960.0,1620.0,-20469.839,-12.635703,0.0,0.0,3.1594074e-28
5.61122244488978,0.0,0.0,-0.35688693,130742.65,12960.0,1620.0,-20484.502,-12.644754,0.0,0.0,1.009742e-28
5.678022712090849,0.0,0.0,-0.40673227000000006,130742.65,12960.0,1620.0,-20492.075,-12.649429,0.0,0.0,2.7890908e-28
5.744822979291918,0.0,0.0,-0.41127015000000006,130742.65,12960.0,1620.0,-20502.213,-12.655687,0.0,0.0,2.5243549e-28
5.811623246492987,0.0,0.0,-0.42911652000000006,130742.65,12960.0,1620.0,-20517.642,-12.665211,0.0,0.0,6.365231e-29
5.878423513694055,0.0,0.0,-0.45973574,130742.65,12960.0,1620.0,-20529.91,-12.672784,0.0,0.0,4.1711946e-28
5.945223780895124,0.0,0.0,-0.48225198,130742.65,12960.0,1620.0,-20542.385,-12.680484,0.0,0.0,4.1721295e-28
6.012024048096193,0.0,0.0,-0.48941697000000006,130742.65,12960.0,1620.0,-20555.625,-12.688658,0.0,0.0,6.3743857e-29
6.078824315297262,0.0,0.0,-0.47536908000000005,130742.65,12960.0,1620.0,-20564.582,-12.694186,0.0,0.0,0.0
6.14562458249833,0.0,0.0,-0.46294638000000005,130742.65,12960.0,1620.0,-20580.491,-12.704007,0.0,0.0,2.1478442e-28
6.212424849699399,0.0,0.0,-0.48932183000000007,130742.65,12960.0,1620.0,-20589.993,-12.709872,0.0,0.0,1.316716e-29
6.279225116900468,0.0,0.0,-0.52348271,130742.65,12960.0,1620.0,-20597.337,-12.714405,0.0,0.0,1.6438595e-28
6.346025384101537,0.0,0.0,-0.54543067,130742.65,12960.0,1620.0,-20609.605,-12.721979,0.0,0.0,5.0487098e-29
6.412825651302606,0.0,0.0,-0.57671107,130742.65,12960.0,1620.0,-20618.47,-12.72745,0.0,0.0,2.657088e-28
6.479625918503674,0.0,0.0,-0.57412856,130742.65,12960.0,1620.0,-20629.871,-12.734489,0.0,0.0,1.1431666e-28
6.546426185704743,0.0,0.0,-0.6107382,130742.65,12960.0,1620.0,-20638.999,-12.740123,0.0,0.0,5.1772357e-28
6.6132264529058125,0.0,0.0,-0.55161923,130742.65,12960.0,1620.0,-20649.299,-12.746481,0.0,0.0,2.4142358e-28
6.6800267201068815,0.0,0.0,-0.59816788,130742.65,12960.0,1620.0,-20658.32,-12.752049,0.0,0.0,0.0
6.74682698730795,0.0,0.0,-0.6276865500000001,130742.65,12960.0,1620.0,-20666.453,-12.75707,0.0,0.0,3.6666547e-28
6.813627254509019,0.0,0.0,-0.64843638,130742.65,12960.0,1620.0,-20677.097,-12.76364,0.0,0.0,6.1923828e-28
6.880427521710088,0.0,0.0,-0.6437343200000001,130742.65,12960.0,1620.0,-20689.978,-12.771591,0.0,0.0,1.2759582e-28
6.947227788911157,0.0,0.0,-0.65390599,130742.65,12960.0,1620.0,-20698.013,-12.776551,0.0,0.0,4.303207e-28
7.014028056112225,0.0,0.0,-0.68180867,130742.65,12960.0,1620.0,-20704.985,-12.780855,0.0,0.0,2.1517593e-28
7.080828323313294,0.0,0.0,-0.66831335,130742.65,12960.0,1620.0,-20713.195,-12.785923,0.0,0.0,3.2885176e-28
7.147628590514363,0.0,0.0,-0.65438386,130742.65,12960.0,1620.0,-20721.993,-12.791354,0.0,0.0,1.1385113e-28
7.214428857715432,0.0,0.0,-0.63469766,130742.65,12960.0,1620.0,-20731.035,-12.796935,0.0,0.0,1.7757746e-28
7.2812291249165,0.0,0.0,-0.68735868,130742.65,12960.0,1620.0,-20736.059,-12.800036,0.0,0.0,1.3193455e-29
7.348029392117569,0.0,0.0,-0.72795513,130742.65,12960.0,1620.0,-20748.252,-12.807563,0.0,0.0,2.6168756e-29
7.414829659318638,0.0,0.0,-0.7297826900000001,130742.65,12960.0,1620.0,-20757.56,-12.813309,0.0,0.0,1.7769335e-28
7.481629926519707,0.0,0.0,-0.72352954,130742.65,12960.0,1620.0,-20765.329,-12.818104,0.0,0.0,1.6474337e-28
7.548430193720776,0.0,0.0,-0.74265439,130742.65,12960.0,1620.0,-20772.66,-12.82263,0.0,0.0,1.6472e-28
7.615230460921844,0.0,0.0,-0.7244387,130742.65,12960.0,1620.0,-20779.242,-12.826693,0.0,0.0,2.2779771e-28
7.682030728122913,0.0,0.0,-0.7690504,130742.65,12960.0,1620.0,-20784.385,-12.829867,0.0,0.0,1.2707186e-28
7.748830995323982,0.0,0.0,-0.76058574,130742.65,12960.0,1620.0,-20790.079,-12.833382,0.0,0.0,6.3753596e-29
7.815631262525051,0.0,0.0,-0.76426118,130742.65,12960.0,1620.0,-20800.035,-12.839528,0.0,0.0,1.3260654e-29
7.882431529726119,0.0,0.0,-0.77320217,130742.65,12960.0,1620.0,-20808.247,-12.844597,0.0,0.0,1.009742e-28
7.949231796927188,0.0,0.0,-0.81321673,130742.65,12960.0,1620.0,-20812.447,-12.84719,0.0,0.0,2.6570491e-28
8.016032064128257,0.0,0.0,-0.7824731500000001,130742.65,12960.0,1620.0,-20822.079,-12.853135,0.0,0.0,1.1413259e-28
