Step,CPU,Temperature (K),Pressure (GPa),Volume,v_nAtom,v_FU,c_PE,Energy (eV/FU),c_T,MSD (Å$^2$),c_MSD2[4]
368600.0,19628.106,300.38231,-0.93084473,130742.65,12960.0,1620.0,-22179.901,-13.691297,300.38231,2.9882819,2.988282
368700.0,19633.352,298.32892,-0.93311945,130742.65,12960.0,1620.0,-22183.364,-13.693435,298.32892,2.9817009,2.981701
368800.0,19638.63,297.59435,-0.92897505,130742.65,12960.0,1620.0,-22184.003,-13.693829,297.59435,2.9867051,2.9867052
368900.0,19643.887,297.87789,-0.95045276,130742.65,12960.0,1620.0,-22180.847,-13.691881,297.87789,2.9869946,2.9869947
369000.0,19649.177,296.08267,-0.95895294,130742.65,12960.0,1620.0,-22175.272,-13.68844,296.08267,2.9963292,2.9963293
369100.0,19654.409,303.40012,-0.9552794700000001,130742.65,12960.0,1620.0,-22182.432,-13.692859,303.40012,2.9824095,2.9824096
369200.0,19660.238,297.85989,-0.8867930200000002,130742.65,12960.0,1620.0,-22177.697,-13.689937,297.85989,2.984217,2.9842171
369300.0,19665.547,298.52334,-0.85925545,130742.65,12960.0,1620.0,-22181.25,-13.69213,298.52334,2.9806308,2.9806309
369400.0,19670.869,296.65199,-0.9924927200000001,130742.65,12960.0,1620.0,-22185.329,-13.694648,296.65199,2.9748387,2.9748388
369500.0,19676.185,297.11228,-0.89817546,130742.65,12960.0,1620.0,-22185.214,-13.694577,297.11228,2.9737853,2.9737854
369600.0,19681.489,298.91115,-1.0189591,130742.65,12960.0,1620.0,-22183.858,-13.69374,298.91115,2.980769,2.9807691
369700.0,19686.766,296.91471,-0.9367172500000001,130742.65,12960.0,1620.0,-22179.963,-13.691335,296.91471,2.9886513,2.9886514
369800.0,19692.054,301.59559,-0.9384844400000001,130742.65,12960.0,1620.0,-22182.271,-13.69276,301.59559,2.9905542,2.9905543
369900.0,19697.308,303.08279,-0.91212297,130742.65,12960.0,1620.0,-22179.558,-13.691085,303.08279,2.9996668,2.9996669
370000.0,19702.596,300.93649,-0.97477135,130742.65,12960.0,1620.0,-22172.945,-13.687003,300.93649,3.0023585,3.0023586
370100.0,19707.876,302.32677,-0.92651297,130742.65,12960.0,1620.0,-22174.994,-13.688268,302.32677,2.9952524,2.9952525
370200.0,19713.141,301.81067,-0.92770654,130742.65,12960.0,1620.0,-22176.984,-13.689496,301.81067,2.9851095,2.9851096
370300.0,19718.42,301.65089,-0.97589144,130742.65,12960.0,1620.0,-22179.444,-13.691015,301.65089,2.9820735,2.9820736
370400.0,19724.273,297.76633,-0.90208195,130742.65,12960.0,1620.0,-22178.2,-13.690247,297.76633,2.9962601,2.9962602
370500.0,19729.625,299.962,-0.97021395,130742.65,12960.0,1620.0,-22183.646,-13.693609,299.962,2.9978368,2.9978369
370600.0,19734.905,296.29812,-0.9677357700000001,130742.65,12960.0,1620.0,-22179.594,-13.691107,296.29812,2.9999312,2.9999313
370700.0,19740.213,299.46299,-1.0000149,130742.65,12960.0,1620.0,-22181.541,-13.692309,299.46299,3.005455,3.0054551
370800.0,19745.468,301.89661,-0.9140155000000001,130742.65,12960.0,1620.0,-22182.562,-13.692939,301.89661,3.0148922,3.0148923
370900.0,19750.708,300.67181,-0.90022408,130742.65,12960.0,1620.0,-22180.705,-13.691793,300.67181,3.0083882,3.0083883
371000.0,19755.949,300.66112,-0.9106853800000001,130742.65,12960.0,1620.0,-22179.29,-13.69092,300.66112,2.9977722,2.9977723
371100.0,19761.205,305.45445,-0.87286829,130742.65,12960.0,1620.0,-22182.424,-13.692854,305.45445,2.9950368,2.9950369
371200.0,19766.525,301.9302,-0.9539522600000001,130742.65,12960.0,1620.0,-22179.079,-13.69079,301.9302,3.0078887,3.0078888
371300.0,19771.819,297.99067,-0.8800044400000001,130742.65,12960.0,1620.0,-22175.144,-13.688361,297.99067,3.0026594,3.0026595
371400.0,19777.098,299.26156,-0.9319329000000001,130742.65,12960.0,1620.0,-22180.775,-13.691836,299.26156,2.9819612,2.9819613
371500.0,19782.391,302.03188,-1.0073649,130742.65,12960.0,1620.0,-22185.737,-13.694899,302.03188,2.9763431,2.9763432
371600.0,19788.323,298.94238,-0.9489870100000001,130742.65,12960.0,1620.0,-22180.736,-13.691812,298.94238,2.9695802,2.9695803
371700.0,19793.682,301.80516,-0.97613981,130742.65,12960.0,1620.0,-22180.407,-13.691609,301.80516,2.9724589,2.972459
371800.0,19798.937,306.77089,-0.9695096600000002,130742.65,12960.0,1620.0,-22180.474,-13.69165,306.77089,2.9766727,2.9766728
371900.0,19804.233,300.313,-0.93978503,130742.65,12960.0,1620.0,-22175.457,-13.688553,300.313,2.9865895,2.9865896
372000.0,19809.552,302.85527,-0.89758421,130742.65,12960.0,1620.0,-22178.923,-13.690693,302.85527,2.9872987,2.9872988
372100.0,19814.835,302.22633,-0.9022252200000002,130742.65,12960.0,1620.0,-22181.851,-13.692501,302.22633,3.0108034,3.0108035
372200.0,19820.975,298.66414,-0.89219229,130742.65,12960.0,1620.0,-22180.208,-13.691486,298.66414,3.0182148,3.018215
372300.0,19826.296,300.41057,-0.87047266,130742.65,12960.0,1620.0,-22182.263,-13.692755,300.41057,3.0103181,3.0103182
372400.0,19831.604,297.78665,-0.96528305,130742.65,12960.0,1620.0,-22181.524,-13.692299,297.78665,2.9994592,2.9994593
372500.0,19836.86,298.93814,-0.9313680000000001,130742.65,12960.0,1620.0,-22184.345,-13.69404,298.93814,2.9972316,2.9972317
372600.0,19842.17,298.97792,-0.8663362,130742.65,12960.0,1620.0,-22180.941,-13.691939,298.97792,3.0151155,3.0151156
372700.0,19847.448,303.96303,-0.87855672,130742.65,12960.0,1620.0,-22181.401,-13.692223,303.96303,3.0068861,3.0068863
372800.0,19852.754,298.09138,-0.8747148499999999,130742.65,12960.0,1620.0,-22175.934,-13.688848,298.09138,3.0107429,3.010743
372900.0,19858.054,304.72933,-1.0071173000000002,130742.65,12960.0,1620.0,-22185.036,-13.694467,304.72933,3.0084631,3.0084632
373000.0,19863.328,298.50544,-0.96850764,130742.65,12960.0,1620.0,-22181.502,-13.692285,298.50544,2.9977419,2.997742
373100.0,19868.573,298.72835,-0.9811096,130742.65,12960.0,1620.0,-22184.893,-13.694378,298.72835,2.975554,2.9755541
373200.0,19873.96,299.77284,-0.9210906400000001,130742.65,12960.0,1620.0,-22185.452,-13.694723,299.77284,2.972222,2.9722221
373300.0,19879.208,298.98731,-0.9110995300000001,130742.65,12960.0,1620.0,-22177.677,-13.689924,298.98731,2.9748941,2.9748942
373400.0,19885.215,300.54386,-0.9327170899999999,130742.65,12960.0,1620.0,-22179.127,-13.690819,300.54386,2.9937063,2.9937065
373500.0,19890.499,301.74248,-0.86268607,130742.65,12960.0,1620.0,-22183.134,-13.693293,301.74248,2.9778436,2.9778437
373600.0,19895.778,294.96711,-0.9914252800000001,130742.65,12960.0,1620.0,-22180.1,-13.69142,294.96711,2.9689301,2.9689302
373700.0,19901.063,298.32198,-0.92544381,130742.65,12960.0,1620.0,-22183.749,-13.693672,298.32198,2.9800386,2.9800388
373800.0,19906.402,298.73207,-0.9130869699999999,130742.65,12960.0,1620.0,-22182.281,-13.692766,298.73207,2.9888725,2.9888726
373900.0,19911.689,300.45613,-1.0141207,130742.65,12960.0,1620.0,-22180.709,-13.691796,300.45613,2.9808817,2.9808819
374000.0,19916.987,302.51219,-0.90719268,130742.65,12960.0,1620.0,-22177.417,-13.689764,302.51219,2.9954645,2.9954646
374100.0,19922.234,304.19219,-0.9865326900000001,130742.65,12960.0,1620.0,-22180.279,-13.69153,304.19219,2.9877405,2.9877406
374200.0,19927.511,300.27074,-0.89607002,130742.65,12960.0,1620.0,-22179.455,-13.691022,300.27074,3.0062584,3.0062586
374300.0,19932.754,299.60709,-0.9037079200000001,130742.65,12960.0,1620.0,-22181.113,-13.692045,299.60709,2.9950553,2.9950554
374400.0,19938.077,300.40236,-0.89627527,130742.65,12960.0,1620.0,-22184.343,-13.694039,300.40236,3.0202032,3.0202034
374500.0,19943.363,298.50638,-0.93070577,130742.65,12960.0,1620.0,-22183.322,-13.693408,298.50638,3.0125538,3.0125539
374600.0,19949.172,297.76863,-0.9944258900000001,130742.65,12960.0,1620.0,-22185.926,-13.695016,297.76863,3.0049045,3.0049046
374700.0,19954.474,294.91962,-0.9153363600000001,130742.65,12960.0,1620.0,-22184.663,-13.694236,294.91962,2.9961357,2.9961358
374800.0,19959.707,294.497,-0.93990754,130742.65,12960.0,1620.0,-22180.894,-13.69191,294.497,3.0066901,3.0066902
374900.0,19964.97,298.77501,-0.89753925,130742.65,12960.0,1620.0,-22181.001,-13.691976,298.77501,3.0116826,3.0116828
375000.0,19970.256,302.26844,-0.95674329,130742.65,12960.0,1620.0,-22183.322,-13.693409,302.26844,3.0156245,3.0156246
375100.0,19975.529,299.33568,-0.8956191000000001,130742.65,12960.0,1620.0,-22183.093,-13.693267,299.33568,3.0242196,3.0242197
375200.0,19981.501,299.8273,-0.97124574,130742.65,12960.0,1620.0,-22187.458,-13.695962,299.8273,2.9990681,2.9990682
375300.0,19986.801,291.77079,-0.93342798,130742.65,12960.0,1620.0,-22179.264,-13.690904,291.77079,2.9896976,2.9896977
375400.0,19992.08,295.53232,-0.9301157400000001,130742.65,12960.0,1620.0,-22180.425,-13.69162,295.53232,2.9911794,2.9911795
375500.0,19997.303,300.18521,-0.96482318,130742.65,12960.0,1620.0,-22181.377,-13.692208,300.18521,2.9862912,2.9862913
375600.0,20002.572,298.90847,-0.91096817,130742.65,12960.0,1620.0,-22180.852,-13.691884,298.90847,2.9877604,2.9877605
375700.0,20007.83,299.07434,-0.93574702,130742.65,12960.0,1620.0,-22180.57,-13.69171,299.07434,2.969442,2.9694421
375800.0,20013.049,297.61895,-1.0151114,130742.65,12960.0,1620.0,-22179.735,-13.691195,297.61895,2.9664594,2.9664595
375900.0,20018.325,298.91862,-0.9532354900000001,130742.65,12960.0,1620.0,-22182.379,-13.692827,298.91862,2.9915157,2.9915158
376000.0,20023.597,303.64004,-0.94696662,130742.65,12960.0,1620.0,-22186.17,-13.695166,303.64004,2.9828237,2.9828238
376100.0,20028.862,301.99373,-0.90505939,130742.65,12960.0,1620.0,-22179.607,-13.691115,301.99373,2.9878549,2.987855
376200.0,20034.17,302.85474,-0.92661449,130742.65,12960.0,1620.0,-22179.071,-13.690785,302.85474,3.0016416,3.0016417
376300.0,20039.481,297.10491,-0.9030795500000001,130742.65,12960.0,1620.0,-22177.366,-13.689732,297.10491,3.009199,3.0091991
376400.0,20045.285,296.09393,-1.0156418,130742.65,12960.0,1620.0,-22181.611,-13.692353,296.09393,3.0084527,3.0084528
376500.0,20050.573,298.49655,-0.9665906400000001,130742.65,12960.0,1620.0,-22182.371,-13.692822,298.49655,2.9951497,2.9951498
376600.0,20055.865,299.24635,-0.9251642,130742.65,12960.0,1620.0,-22180.192,-13.691476,299.24635,2.9893726,2.9893727
376700.0,20061.128,299.94866,-0.9597590500000001,130742.65,12960.0,1620.0,-22177.362,-13.68973,299.94866,2.9985047,2.9985048
376800.0,20066.403,301.86809,-0.8964181200000001,130742.65,12960.0,1620.0,-22180.332,-13.691563,301.86809,2.9957025,2.9957026
376900.0,20071.692,301.24065,-0.9126029699999999,130742.65,12960.0,1620.0,-22180.489,-13.69166,301.24065,2.9981676,2.9981677
377000.0,20076.972,299.94547,-0.91245677,130742.65,12960.0,1620.0,-22178.832,-13.690637,299.94547,3.0023743,3.0023744
377100.0,20082.252,302.57202,-0.97937176,130742.65,12960.0,1620.0,-22181.893,-13.692526,302.57202,3.0100565,3.0100565
377200.0,20087.536,302.20087,-0.9699782600000001,130742.65,12960.0,1620.0,-22181.715,-13.692417,302.20087,3.0048581,3.0048582
377300.0,20092.785,300.06083,-0.9795160900000002,130742.65,12960.0,1620.0,-22181.046,-13.692004,300.06083,2.9928761,2.9928762
377400.0,20098.054,299.48127,-0.9450185100000001,130742.65,12960.0,1620.0,-22180.239,-13.691505,299.48127,2.9845758,2.9845759
377500.0,20103.382,304.1318,-0.8891343800000001,130742.65,12960.0,1620.0,-22181.321,-13.692174,304.1318,2.997981,2.9979811
377600.0,20109.466,296.98633,-0.92227645,130742.65,12960.0,1620.0,-22172.716,-13.686862,296.98633,3.0107623,3.0107624
377700.0,20114.755,299.07697,-0.9527272300000001,130742.65,12960.0,1620.0,-22176.364,-13.689114,299.07697,2.9964622,2.9964623
377800.0,20120.052,298.58902,-0.90317862,130742.65,12960.0,1620.0,-22181.718,-13.692418,298.58902,2.9871023,2.9871024
377900.0,20125.317,299.66625,-0.91133859,130742.65,12960.0,1620.0,-22181.572,-13.692328,299.66625,2.9983294,2.9983295
378000.0,20130.648,299.64045,-0.94663637,130742.65,12960.0,1620.0,-22178.735,-13.690577,299.64045,2.986548,2.986548
378100.0,20135.952,299.54677,-0.92880662,130742.65,12960.0,1620.0,-22175.761,-13.688741,299.54677,2.996206,2.9962061
378200.0,20142.019,305.24927,-0.9163946900000002,130742.65,12960.0,1620.0,-22178.714,-13.690564,305.24927,2.9984917,2.9984918
378300.0,20147.303,304.05236,-0.9213310299999999,130742.65,12960.0,1620.0,-22175.279,-13.688444,304.05236,3.0006945,3.0006945
378400.0,20152.571,304.00644,-0.9158267200000001,130742.65,12960.0,1620.0,-22177.487,-13.689807,304.00644,3.0154608,3.0154609
378500.0,20157.821,299.16461,-0.92463383,130742.65,12960.0,1620.0,-22178.241,-13.690272,299.16461,3.002037,3.0020371
378600.0,20163.075,296.82965,-0.97572863,130742.65,12960.0,1620.0,-22177.553,-13.689848,296.82965,3.016862,3.0168621
378700.0,20168.301,300.98986,-0.86554565,130742.65,12960.0,1620.0,-22182.73,-13.693043,300.98986,3.0077308,3.0077309
378800.0,20173.574,300.90319,-0.98878014,130742.65,12960.0,1620.0,-22184.755,-13.694293,300.90319,3.0015585,3.0015586
378900.0,20178.909,297.85489,-0.9164089599999999,130742.65,12960.0,1620.0,-22180.183,-13.691471,297.85489,3.0078483,3.0078483
379000.0,20184.197,299.30974,-0.95578807,130742.65,12960.0,1620.0,-22177.117,-13.689578,299.30974,2.9794031,2.9794032
379100.0,20189.482,304.48943,-0.9982328100000001,130742.65,12960.0,1620.0,-22179.261,-13.690902,304.48943,3.0018213,3.0018214
379200.0,20194.791,304.60853,-0.87499476,130742.65,12960.0,1620.0,-22178.766,-13.690597,304.60853,3.000809,3.0008091
379300.0,20200.022,300.88526,-0.87036611,130742.65,12960.0,1620.0,-22178.449,-13.690401,300.88526,3.0142706,3.0142707
379400.0,20205.865,298.77502,-0.9289167100000001,130742.65,12960.0,1620.0,-22181.279,-13.692147,298.77502,3.0099229,3.009923
379500.0,20211.169,300.79099,-0.9429954900000002,130742.65,12960.0,1620.0,-22182.376,-13.692825,300.79099,2.9992054,2.9992054
379600.0,20216.428,298.55911,-0.8989019500000001,130742.65,12960.0,1620.0,-22178.039,-13.690148,298.55911,3.0007566,3.0007567
379700.0,20221.725,303.7719,-0.96552711,130742.65,12960.0,1620.0,-22180.109,-13.691426,303.7719,3.0030111,3.0030112
379800.0,20226.975,305.10102,-0.9508665900000001,130742.65,12960.0,1620.0,-22179.55,-13.69108,305.10102,3.0134941,3.0134942
379900.0,20232.29,301.309,-0.9275566999999999,130742.65,12960.0,1620.0,-22177.875,-13.690046,301.309,3.0144512,3.0144513
380000.0,20237.545,295.95743,-0.9576275,130742.65,12960.0,1620.0,-22179.42,-13.691,295.95743,3.0006234,3.0006235
380100.0,20242.801,299.29838,-0.93965073,130742.65,12960.0,1620.0,-22182.761,-13.693063,299.29838,3.0016969,3.001697
380200.0,20248.139,299.05787,-0.9233550300000001,130742.65,12960.0,1620.0,-22181.043,-13.692002,299.05787,3.0083309,3.0083309
380300.0,20253.434,301.45246,-0.9380235699999999,130742.65,12960.0,1620.0,-22182.341,-13.692803,301.45246,3.0195194,3.0195195
380400.0,20258.76,302.36305,-0.9423136500000001,130742.65,12960.0,1620.0,-22180.815,-13.691861,302.36305,3.0158291,3.0158291
380500.0,20264.527,306.25477,-0.87537557,130742.65,12960.0,1620.0,-22180.95,-13.691945,306.25477,2.9994485,2.9994485
380600.0,20270.017,303.11037,-0.9331994600000001,130742.65,12960.0,1620.0,-22179.316,-13.690936,303.11037,2.9982676,2.9982676
380700.0,20275.27,303.22115,-0.962856,130742.65,12960.0,1620.0,-22184.136,-13.693911,303.22115,3.0200414,3.0200415
380800.0,20280.522,299.77435,-0.8638233500000001,130742.65,12960.0,1620.0,-22183.594,-13.693577,299.77435,3.0151493,3.0151494
380900.0,20285.786,299.73724,-0.99199152,130742.65,12960.0,1620.0,-22183.771,-13.693686,299.73724,3.0209958,3.0209959
381000.0,20291.111,296.10341,-0.9186136699999999,130742.65,12960.0,1620.0,-22178.695,-13.690552,296.10341,3.0212468,3.0212469
381100.0,20296.379,302.13904,-0.8638072800000001,130742.65,12960.0,1620.0,-22182.104,-13.692657,302.13904,3.0128237,3.0128237
381200.0,20302.479,304.04847,-0.8971016100000001,130742.65,12960.0,1620.0,-22180.259,-13.691518,304.04847,3.0115903,3.0115904
381300.0,20307.744,303.24082,-0.8840148,130742.65,12960.0,1620.0,-22176.681,-13.689309,303.24082,3.0167096,3.0167097
381400.0,20313.011,303.48583,-0.90629463,130742.65,12960.0,1620.0,-22180.79,-13.691845,303.48583,3.011674,3.0116741
381500.0,20318.294,301.52465,-0.9057166800000002,130742.65,12960.0,1620.0,-22183.372,-13.693439,301.52465,3.0256863,3.0256864
381600.0,20323.519,298.51283,-0.95890868,130742.65,12960.0,1620.0,-22181.245,-13.692127,298.51283,3.0004758,3.0004759
381700.0,20328.792,299.38243,-0.91887976,130742.65,12960.0,1620.0,-22183.27,-13.693377,299.38243,3.0035406,3.0035407
381800.0,20334.043,300.36555,-0.93538166,130742.65,12960.0,1620.0,-22186.54,-13.695395,300.36555,2.9836533,2.9836534
381900.0,20339.313,299.17087,-0.90851938,130742.65,12960.0,1620.0,-22185.31,-13.694636,299.17087,2.9958253,2.9958254
382000.0,20344.58,296.51795,-0.90132961,130742.65,12960.0,1620.0,-22178.035,-13.690145,296.51795,2.9952756,2.9952757
382100.0,20349.883,300.91263,-0.92887694,130742.65,12960.0,1620.0,-22179.619,-13.691123,300.91263,3.0209638,3.0209639
382200.0,20355.186,304.71544,-0.8860513499999999,130742.65,12960.0,1620.0,-22182.756,-13.693059,304.71544,3.0280261,3.0280262
382300.0,20360.88,300.05937,-0.92993748,130742.65,12960.0,1620.0,-22180.899,-13.691913,300.05937,3.0155312,3.0155313
382400.0,20366.322,294.85303,-0.9270106400000001,130742.65,12960.0,1620.0,-22180.494,-13.691663,294.85303,2.9952191,2.9952192
382500.0,20371.599,295.47893,-0.9651928700000001,130742.65,12960.0,1620.0,-22181.451,-13.692254,295.47893,2.9879651,2.9879652
382600.0,20376.881,296.45125,-0.9362199500000001,130742.65,12960.0,1620.0,-22180.205,-13.691484,296.45125,2.9867578,2.9867578
382700.0,20382.158,301.40172,-0.8931579000000001,130742.65,12960.0,1620.0,-22179.13,-13.690821,301.40172,2.9933098,2.9933099
382800.0,20387.422,302.62401,-0.91540938,130742.65,12960.0,1620.0,-22179.847,-13.691263,302.62401,3.0107106,3.0107107
382900.0,20392.698,298.04341,-0.9818334999999999,130742.65,12960.0,1620.0,-22175.927,-13.688844,298.04341,3.0150462,3.0150463
383000.0,20398.01,298.12597,-0.8661614200000001,130742.65,12960.0,1620.0,-22178.89,-13.690673,298.12597,3.0128198,3.0128199
383100.0,20403.288,298.02624,-0.91569311,130742.65,12960.0,1620.0,-22182.313,-13.692786,298.02624,3.0176288,3.0176289
383200.0,20408.521,300.22676,-0.89112033,130742.65,12960.0,1620.0,-22184.055,-13.693861,300.22676,3.0192205,3.0192206
383300.0,20413.751,301.75449,-0.90509533,130742.65,12960.0,1620.0,-22180.769,-13.691833,301.75449,3.026417,3.0264171
383400.0,20419.029,301.46463,-0.88875891,130742.65,12960.0,1620.0,-22179.733,-13.691193,301.46463,3.0150988,3.0150989
383500.0,20425.099,299.49939,-0.8640709000000001,130742.65,12960.0,1620.0,-22179.712,-13.69118,299.49939,3.0061586,3.0061586
383600.0,20430.469,297.07261,-0.95116654,130742.65,12960.0,1620.0,-22180.815,-13.691861,297.07261,3.0026455,3.0026456
383700.0,20435.723,296.38844,-0.9042954599999999,130742.65,12960.0,1620.0,-22181.701,-13.692408,296.38844,2.9924799,2.9924799
383800.0,20441.042,298.67754,-0.95105618,130742.65,12960.0,1620.0,-22183.421,-13.69347,298.67754,2.9837181,2.9837182
383900.0,20446.303,302.24674,-0.8755917200000001,130742.65,12960.0,1620.0,-22181.593,-13.692341,302.24674,2.991187,2.9911871
384000.0,20451.557,297.31621,-0.9251169400000001,130742.65,12960.0,1620.0,-22175.52,-13.688593,297.31621,2.9942112,2.9942113
384100.0,20457.284,298.00802,-0.8754002500000001,130742.65,12960.0,1620.0,-22179.86,-13.691272,298.00802,3.0041055,3.0041056
384200.0,20462.726,298.25541,-0.98391284,130742.65,12960.0,1620.0,-22183.425,-13.693472,298.25541,2.9973375,2.9973376
384300.0,20467.999,298.17793,-0.91275664,130742.65,12960.0,1620.0,-22183.366,-13.693436,298.17793,3.0010536,3.0010537
384400.0,20473.247,297.01888,-0.94472948,130742.65,12960.0,1620.0,-22179.954,-13.69133,297.01888,2.997081,2.9970811
384500.0,20478.51,301.16118,-0.9066714400000001,130742.65,12960.0,1620.0,-22183.198,-13.693332,301.16118,2.9888124,2.9888124
384600.0,20483.823,301.42417,-1.0145030000000002,130742.65,12960.0,1620.0,-22178.465,-13.69041,301.42417,2.9960671,2.9960672
384700.0,20489.095,301.44675,-0.9073022800000001,130742.65,12960.0,1620.0,-22175.904,-13.68883,301.44675,3.0056652,3.0056653
384800.0,20494.38,302.53436,-0.8883079400000001,130742.65,12960.0,1620.0,-22179.987,-13.69135,302.53436,3.0128255,3.0128256
384900.0,20499.704,299.14833,-0.88986703,130742.65,12960.0,1620.0,-22180.306,-13.691547,299.14833,3.0093363,3.0093364
385000.0,20504.993,299.79967,-0.90773386,130742.65,12960.0,1620.0,-22182.425,-13.692855,299.79967,3.0201061,3.0201062
385100.0,20510.268,298.33549,-0.99190343,130742.65,12960.0,1620.0,-22178.906,-13.690683,298.33549,3.0401102,3.0401103
385200.0,20515.511,300.03057,-0.97164947,130742.65,12960.0,1620.0,-22180.2,-13.691481,300.03057,3.026599,3.0265991
385300.0,20521.309,304.67677,-0.9554708800000001,130742.65,12960.0,1620.0,-22182.156,-13.692689,304.67677,3.0240881,3.0240882
385400.0,20526.66,304.68843,-0.9461868600000001,130742.65,12960.0,1620.0,-22175.696,-13.688701,304.68843,3.0272192,3.0272193
385500.0,20531.985,305.26094,-0.87368877,130742.65,12960.0,1620.0,-22175.427,-13.688535,305.26094,3.0215775,3.0215776
385600.0,20537.322,304.3186,-0.8962478800000001,130742.65,12960.0,1620.0,-22177.508,-13.68982,304.3186,3.024479,3.0244791
385700.0,20542.615,305.52621,-0.9206838100000001,130742.65,12960.0,1620.0,-22178.4,-13.69037,305.52621,3.0180819,3.018082
385800.0,20547.981,297.22223,-0.8685219300000001,130742.65,12960.0,1620.0,-22173.373,-13.687267,297.22223,2.989235,2.9892351
385900.0,20553.297,300.87294,-0.91988496,130742.65,12960.0,1620.0,-22181.848,-13.692499,300.87294,2.9786527,2.9786528
386000.0,20558.551,295.06693,-0.97637953,130742.65,12960.0,1620.0,-22177.005,-13.689509,295.06693,2.9681705,2.9681706
386100.0,20563.826,299.10489,-1.008129,130742.65,12960.0,1620.0,-22178.342,-13.690334,299.10489,2.9826849,2.982685
386200.0,20569.106,298.59236,-0.9171820100000001,130742.65,12960.0,1620.0,-22176.13,-13.688969,298.59236,2.9927553,2.9927554
386300.0,20574.449,302.30307,-0.88378668,130742.65,12960.0,1620.0,-22177.088,-13.68956,302.30307,3.0101612,3.0101613
386400.0,20579.753,304.57294,-0.9840262800000001,130742.65,12960.0,1620.0,-22178.501,-13.690433,304.57294,3.0256361,3.0256362
386500.0,20585.793,304.54525,-0.8683966200000001,130742.65,12960.0,1620.0,-22179.793,-13.69123,304.54525,3.0202374,3.0202375
386600.0,20591.131,299.00409,-0.9802086799999999,130742.65,12960.0,1620.0,-22178.532,-13.690452,299.00409,3.0125846,3.0125848
386700.0,20596.435,300.56139,-0.8487754300000001,130742.65,12960.0,1620.0,-22183.659,-13.693617,300.56139,2.9961524,2.9961525
386800.0,20601.721,297.43232,-0.9419116599999999,130742.65,12960.0,1620.0,-22182.276,-13.692763,297.43232,3.0129696,3.0129697
386900.0,20606.995,299.80707,-0.86137778,130742.65,12960.0,1620.0,-22184.45,-13.694105,299.80707,3.0300572,3.0300573
387000.0,20612.335,295.72118,-0.8990105600000001,130742.65,12960.0,1620.0,-22179.578,-13.691097,295.72118,3.0341423,3.0341424
387100.0,20618.18,294.76864,-0.8603967699999999,130742.65,12960.0,1620.0,-22179.723,-13.691187,294.76864,3.0205329,3.020533
387200.0,20623.476,302.25032,-0.80484887,130742.65,12960.0,1620.0,-22186.926,-13.695633,302.25032,3.0148059,3.0148061
387300.0,20628.732,299.54261,-0.8835124,130742.65,12960.0,1620.0,-22182.264,-13.692756,299.54261,3.0104002,3.0104003
387400.0,20634.025,302.60732,-0.8845514600000001,130742.65,12960.0,1620.0,-22182.818,-13.693098,302.60732,3.0128477,3.0128478
387500.0,20639.335,300.55313,-0.9370517900000002,130742.65,12960.0,1620.0,-22175.949,-13.688857,300.55313,2.9933008,2.9933009
387600.0,20644.641,301.24402,-0.87022066,130742.65,12960.0,1620.0,-22173.29,-13.687216,301.24402,3.0075077,3.0075078
387700.0,20649.959,304.53171,-0.93646529,130742.65,12960.0,1620.0,-22177.983,-13.690113,304.53171,3.0116531,3.0116532
387800.0,20655.252,304.72609,-0.8959188,130742.65,12960.0,1620.0,-22181.835,-13.692491,304.72609,3.0260678,3.0260679
387900.0,20660.59,299.61942,-0.9532736000000002,130742.65,12960.0,1620.0,-22179.463,-13.691027,299.61942,3.0222482,3.0222483
388000.0,20665.911,297.81878,-0.91681631,130742.65,12960.0,1620.0,-22179.009,-13.690746,297.81878,3.0275584,3.0275585
388100.0,20671.16,301.10751,-0.9214408700000001,130742.65,12960.0,1620.0,-22183.055,-13.693244,301.10751,3.0192401,3.0192402
388200.0,20676.383,299.06117,-0.8977523800000001,130742.65,12960.0,1620.0,-22178.592,-13.690489,299.06117,3.0268685,3.0268686
388300.0,20682.259,303.8015,-0.89439242,130742.65,12960.0,1620.0,-22179.482,-13.691038,303.8015,3.0188176,3.0188177
388400.0,20687.617,303.1614,-0.8720016600000001,130742.65,12960.0,1620.0,-22178.105,-13.690188,303.1614,3.0068616,3.0068617
388500.0,20692.954,302.21482,-0.92537179,130742.65,12960.0,1620.0,-22180.8,-13.691852,302.21482,3.0004967,3.0004968
388600.0,20698.24,301.04586,-0.92421078,130742.65,12960.0,1620.0,-22184.121,-13.693902,301.04586,3.0016467,3.0016468
388700.0,20703.504,298.3288,-0.9537467500000001,130742.65,12960.0,1620.0,-22181.621,-13.692359,298.3288,2.9918459,2.991846
388800.0,20708.812,298.45761,-0.9195594800000001,130742.65,12960.0,1620.0,-22181.336,-13.692183,298.45761,2.9926437,2.9926438
388900.0,20714.085,301.59858,-0.98556975,130742.65,12960.0,1620.0,-22181.506,-13.692287,301.59858,3.0137081,3.0137083
389000.0,20719.379,306.31174,-0.8969063899999999,130742.65,12960.0,1620.0,-22181.349,-13.692191,306.31174,3.0424643,3.0424644
389100.0,20724.644,303.29752,-0.9193754000000002,130742.65,12960.0,1620.0,-22177.651,-13.689908,303.29752,3.0300144,3.0300145
389200.0,20729.886,296.89275,-0.8948893800000001,130742.65,12960.0,1620.0,-22173.326,-13.687238,296.89275,3.0444935,3.0444936
